Title,Link,Publisher,Journal,Author Order,Authors,Year,DOI,Quartile
Peningkatan Akurasi Penghitungan Jumlah Kendaraan dengan Membangkitkan Urutan Identitas Deteksi Berbasis Yolov4 Deep Neural Networks,https://scholar.google.com/scholar?q=+intitle:%27Peningkatan%20Akurasi%20Penghitungan%20Jumlah%20Kendaraan%20dengan%20Membangkitkan%20Urutan%20Identitas%20Deteksi%20Berbasis%20Yolov4%20Deep%20Neural%20Networks%27,"TEKNIK 42 (2), 169-177, 0","TEKNIK 42 (2), 169-177, 0",N/A,"Authors : F Rofii, G Priyandoko, MI Fanani, A Suraji",0000,N/A,N/A
Landslides Risk Analysis on Pacitan–Ponorogo National Road Section of East Java Province,https://scholar.google.com/scholar?q=+intitle:%27Landslides%20Risk%20Analysis%20on%20Pacitan%E2%80%93Ponorogo%20National%20Road%20Section%20of%20East%20Java%20Province%27,,,N/A,"Authors : AIM Indroyono, A Suraji, AT Sudjianto",0000,N/A,N/A
ANALISIS PERHITUNGAN GEOMETRIK JALAN PADA PROYEK REHABILITASI DAN MANTENANCE JALAN TIBAR–GLENO TIMOR–LESTE (STA 420+ 000–45+ 855),https://scholar.google.com/scholar?q=+intitle:%27ANALISIS%20PERHITUNGAN%20GEOMETRIK%20JALAN%20PADA%20PROYEK%20REHABILITASI%20DAN%20MANTENANCE%20JALAN%20TIBAR%E2%80%93GLENO%20TIMOR%E2%80%93LESTE%20(STA%20420+%20000%E2%80%9345+%20855)%27,,,N/A,"Authors : PKL PKL, AM NUNO",0000,N/A,N/A
OPTIMALISASI PRODUKSI KERAJINAN KERAMIK DENGAN ALAT MIXER MATERIAL KERAMIK BERBASIS ELEKTRIK,https://scholar.google.com/scholar?q=+intitle:%27OPTIMALISASI%20PRODUKSI%20KERAJINAN%20KERAMIK%20DENGAN%20ALAT%20MIXER%20MATERIAL%20KERAMIK%20BERBASIS%20ELEKTRIK%27,,,N/A,"Authors : AT Sudjianto, A Suraji, A Qustoniah",0000,N/A,N/A
Contributor Vol 4-2021,https://scholar.google.com/scholar?q=+intitle:%27Contributor%20Vol%204-2021%27,,,N/A,"Authors : MR Hussain, MM Khan, R Rokhim, IAN Saskara, A Rahim, AT Nugraha, ...",0000,N/A,N/A
ANALISIS PENGARUH VARIASI KADAR AIR TERHADAP SWELLING VOLUMETRIK TANAH LEMPUNG EKSPANSIF,https://scholar.google.com/scholar?q=+intitle:%27ANALISIS%20PENGARUH%20VARIASI%20KADAR%20AIR%20TERHADAP%20SWELLING%20VOLUMETRIK%20TANAH%20LEMPUNG%20EKSPANSIF%27,,,N/A,"Authors : NAA Uba, AT Sudjianto, A Suraji",0000,N/A,N/A
Pengaruh Sika Dan Abu Vulkanik Gunung Semeru Sebagai Pengganti Sebagian Semen Terhadap Kuat Tekan Beton,https://scholar.google.com/scholar?q=+intitle:%27Pengaruh%20Sika%20Dan%20Abu%20Vulkanik%20Gunung%20Semeru%20Sebagai%20Pengganti%20Sebagian%20Semen%20Terhadap%20Kuat%20Tekan%20Beton%27,"CIASTECH 1 (1), 401-410, 0","CIASTECH 1 (1), 401-410, 0",N/A,"Authors : MD Mboru, A Halim, C Aditya, A Suraji",0000,N/A,N/A
OPTIMALISASI PRODUKSI KERAJINAN KERAMIK DENGAN ALAT MIXER MATERIAL KERAMIK BERBASIS ELEKTRIK,https://scholar.google.com/scholar?q=+intitle:%27OPTIMALISASI%20PRODUKSI%20KERAJINAN%20KERAMIK%20DENGAN%20ALAT%20MIXER%20MATERIAL%20KERAMIK%20BERBASIS%20ELEKTRIK%27,,,N/A,"Authors : AT Sudjianto, A Suraji, A Qustoniah",0000,N/A,N/A
PENINGKATAN PRODUKSI INDUSTRI KERAJINAN KERAMIK DENGAN BLAYER ELEKTRIK,https://scholar.google.com/scholar?q=+intitle:%27PENINGKATAN%20PRODUKSI%20INDUSTRI%20KERAJINAN%20KERAMIK%20DENGAN%20BLAYER%20ELEKTRIK%27,,,N/A,"Authors : AT Sudjianto, A Suraji, A Qustoniah",0000,N/A,N/A
Review Design Struktur Perkerasan Jalan Dengan Mempertimbangankan Pengaruh Beban Lebih (Overload),https://scholar.google.com/scholar?q=+intitle:%27Review%20Design%20Struktur%20Perkerasan%20Jalan%20Dengan%20Mempertimbangankan%20Pengaruh%20Beban%20Lebih%20(Overload)%27,,,N/A,"Authors : A Suraji, AT Sudjianto",0000,N/A,N/A
